id	chunk_text	n_words	topic_id	topic	media_name	media_url	url	title	body_en	language	publish_date
6ac5f71344fa5a6a35532714209760119069258b618be2c65b7704a0d630a182	Darfur Journalist and Media Association: Disastrous conditions experienced by displaced people in Darfur camps	14	-1	-1	sudanjem.com	sudanjem.com	https://sudanjem.com/%d8%b1%d8%a7%d8%a8%d8%b7%d8%a9-%d8%b5%d8%ad%d9%81%d9%8a-%d9%88-%d9%81%d9%88%d8%b1-666887/	رابطة صحفي واعلامي دار فور: أوضاع كارثية يعيشها النازحون في معسكرات دار فور	Darfur Journalist and Media Association: Disastrous conditions experienced by displaced people in Darfur camps	ar	2024-02-01
78201d1f6d7b942f6228f1f649f1d504825e0d991d6d2463ee057ae7d6474a65	Displaced Sudanese and the curse of conflicts	7	22	22	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31891518/%d8%a7%d9%84%d9%86%d8%a7%d8%b2%d8%ad%d9%88%d9%86-%d8%a7%d9%84%d8%b3%d9%88%d8%af%d8%a7%d9%86%d9%8a%d9%88%d9%86-%d9%88%d9%84%d8%b9%d9%86%d8%a9-%d8%a7%d9%84%d9%86%d8%b2%d8%a7%d8%b9%d8%a7%d8%aa/	النازحون السودانيون ولعنة النزاعات	Displaced Sudanese and the curse of conflicts	ar	2024-02-01
ac573eac9a6ecbfd7c6945ebbdd925a2fbf78896392e89cbbd6b4b63410703f8	🔴 The full story of the deportation of a young Sudanese man from the Emirates after he was asked not to support the army and support the Rapid Support	29	-1	-1	alnilin.com	alnilin.com	https://www.alnilin.com/13340129.htm	🔴 الحكاية الكاملة لابعاد شاب سوداني من الامارات بعد ان طلب منه عدم مناصرة الجيش ودعم الدعم السريع	🔴 The full story of the deportation of a young Sudanese man from the Emirates after he was asked not to support the army and support the Rapid Support	ar	2024-02-01
ae822864d8d599f21dadc0d1929abdfc8939c017d3ad687cdd33c4ca00d19f49	Launching a program to distribute cash support to displaced people in shelter centers in El Fasher	16	38	38	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31891647/%d8%aa%d8%af%d8%b4%d9%8a%d9%86-%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d8%ac-%d8%aa%d9%88%d8%b2%d9%8a%d8%b9-%d8%a7%d9%84%d8%af%d8%b9%d9%85-%d8%a7%d9%84%d9%86%d9%82%d8%af%d9%8a-%d9%84%d9%84%d9%86%d8%a7%d8%b2/	تدشين برنامج توزيع الدعم النقدي للنازحين بمراكز الإيواء بالفاشر	Launching a program to distribute cash support to displaced people in shelter centers in El Fasher	ar	2024-02-01
dcacc4a61402d4191ccc1f51e216abf8560f6b97f451ddffec4ac584261f569f	UNRWA in the lives of Palestinian refugees: parent, shepherd, and witness	11	3	3	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31891744/%d8%a7%d9%84%d8%a3%d9%88%d9%86%d8%b1%d9%88%d8%a7-%d9%81%d9%8a-%d8%ad%d9%8a%d8%a7%d8%a9-%d8%a7%d9%84%d9%84%d8%a7%d8%ac%d8%a6%d9%8a%d9%86-%d8%a7%d9%84%d9%81%d9%84%d8%b3%d8%b7%d9%8a%d9%86%d9%8a%d9%8a/	الأونروا في حياة اللاجئين الفلسطينيين: الوالد والراعي والشاهد	UNRWA in the lives of Palestinian refugees: parent, shepherd, and witness	ar	2024-02-01
020b7a9b0dcab9b4c3317947c52ed5124eb77b4c55faf75771c7c961d1721849	Mashad Center for Human Rights welcomes the visit of the Criminal Court Prosecutor to the Sudanese refugee camps in Chad	20	36	36	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31891241/%d9%85%d8%b1%d9%83%d8%b2-%d9%85%d8%b4%d8%a7%d8%af-%d9%84%d8%ad%d9%82%d9%88%d9%82-%d8%a7%d9%84%d8%a5%d9%86%d8%b3%d8%a7%d9%86-%d9%8a%d8%b1%d8%ad%d8%a8-%d8%a8%d8%b2%d9%8a%d8%a7%d8%b1%d8%a9-%d9%85%d8%af/	مركز مشاد لحقوق الإنسان يرحب بزيارة مدعي المحكمة الجنائية لمخيمات اللاجئين السودانيين بتشاد	Mashad Center for Human Rights welcomes the visit of the Criminal Court Prosecutor to the Sudanese refugee camps in Chad	ar	2024-01-31
213c8f7b74d36a7c2dac4295e0200d84e1c2013c8f60a991df2a5b7b9acdab63	In pictures: The launch of a program to distribute cash support to displaced people in shelter centers in El Fasher	20	38	38	alnilin.com	alnilin.com	https://www.alnilin.com/13340012.htm	بالصور.. تدشين برنامج توزيع الدعم النقدي للنازحين بمراكز الإيواء بالفاشر	In pictures: The launch of a program to distribute cash support to displaced people in shelter centers in El Fasher	ar	2024-01-31
2e5a6f1c74b562a46c290f5df6ebf4c34cf0e94555225b1a95f3dda5d05d46c4	United Nations: The Sudan war caused the displacement of 8 million people	12	8	8	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31891300/%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85%d8%aa%d8%ad%d8%af%d8%a9-%d8%ad%d8%b1%d8%a8-%d8%a7%d9%84%d8%b3%d9%88%d8%af%d8%a7%d9%86-%d8%aa%d8%b3%d8%a8%d8%a8%d8%aa-%d8%a8%d9%86%d8%b2%d9%88%d8%ad-8/	الأمم المتحدة: حرب السودان تسببت بنزوح 8 ملايين شخص	United Nations: The Sudan war caused the displacement of 8 million people	ar	2024-01-31
5fb95436beacd742f03b93f2e2df8534a6e16d140eb176c17edc365a4007c2da	When immigrants come to power in Western countries	8	43	43	alnilin.com	alnilin.com	https://www.alnilin.com/13339944.htm	عندما يصل المهاجرون للسلطة في بلاد الغرب	When immigrants come to power in Western countries	ar	2024-01-31
77d1cdda9afe79576649abe05427fbea28f92740bf2bccf9e31148b1f407c9d5	Sudan is witnessing the largest displacement in the world due to the disastrous “militia” war, while its perpetrators continue to flee forward!	22	22	22	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31891444/%d8%a7%d9%84%d8%b3%d9%88%d8%af%d8%a7%d9%86-%d9%8a%d8%b4%d9%87%d8%af-%d8%a3%d9%83%d8%a8%d8%b1-%d8%ad%d8%a7%d9%84%d8%a9-%d9%86%d8%b2%d9%88%d8%ad-%d9%81%d9%89-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85-%d8%a8/	"""السودان يشهد أكبر حالة نزوح فى العالم بسبب الحرب """"المليجيشية"""" الكارثية، بينما يواصل مشعلوها الهروب للأمام !"""	Sudan is witnessing the largest displacement in the world due to the disastrous “militia” war, while its perpetrators continue to flee forward!	ar	2024-01-31
7dc82b854944deb866691c2997e2ad360303435e7ac26033beb93d0477269db1	From Babanusa... and from within the displacement centers... stop the war	11	45	45	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31891440/%d9%85%d9%86-%d8%a8%d8%a7%d8%a8%d9%86%d9%88%d8%b3%d8%a9-%d9%88%d9%85%d9%86-%d8%af%d8%a7%d8%ae%d9%84-%d9%85%d8%b1%d8%a7%d9%83%d8%b2-%d8%a7%d9%84%d9%86%d8%b2%d9%88%d8%ad-%d8%a7%d9%88%d9%82%d9%81/	من بابنوسة ...ومن داخل مراكز النزوح ...اوقفوا الحرب	From Babanusa... and from within the displacement centers... stop the war	ar	2024-01-31
91a8d9b1b78134e03b791c272de9020171b22eba34c7a3368ef92e4df7ca839f	The Syrian football team that reunited the children of immigrants	10	-1	-1	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31891316/%d8%a7%d9%84%d9%85%d9%86%d8%aa%d8%ae%d8%a8-%d8%a7%d9%84%d8%b3%d9%88%d8%b1%d9%8a-%d9%84%d9%83%d8%b1%d8%a9-%d8%a7%d9%84%d9%82%d8%af%d9%85-%d8%a7%d9%84%d8%b0%d9%8a-%d8%a3%d8%b9%d8%a7%d8%af-%d9%84%d9%85/	المنتخب السوري لكرة القدم الذي أعاد لمّ شمل أبناء المهاجرين	The Syrian football team that reunited the children of immigrants	ar	2024-01-31
c35c71e771648a01a2f51e8f1e652105d54f29dd7ff0a29d57c089b01fedc40d	United Nations: The Sudan war caused the displacement of 8 million people	12	8	8	alnilin.com	alnilin.com	https://www.alnilin.com/13340002.htm	الأمم المتحدة: حرب السودان تسببت بنزوح 8 ملايين شخص	United Nations: The Sudan war caused the displacement of 8 million people	ar	2024-01-31
d2741e7dc0be79baa5887300e6e0397db328fe0482fb47c1fef84a5f0349a4f2	United Nations: The war led to the displacement of 8 million Sudanese	12	8	8	alsudaninews.com	alsudaninews.com	https://alsudaninews.com/?p=177706	الأمم المتحدة: الحرب أدت لنزوح 8 ملايين سوداني	United Nations: The war led to the displacement of 8 million Sudanese	ar	2024-01-31
e6bc4ad3e44bf6d631b3c101b080d7b41fe271fe0c7dbed2e25163589217ad62	Opening of the Omdurman National Bank branch at the Arqin border crossing - Photo - Al-Nilein	16	-1	-1	alnilin.com	alnilin.com	https://www.alnilin.com/13339951.htm	افتتاح فرع بنك ام درمان الوطني بمعبر ارقين الحدودي – صورة – النيلين	Opening of the Omdurman National Bank branch at the Arqin border crossing - Photo - Al-Nilein	ar	2024-01-31
edd87a322259599e02eb00f4acf7be6059d150e4d96a908aa2670af4e0100c96	The criminal report was widely welcomed among the displaced and refugees	11	-1	-1	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31891283/%d8%aa%d8%b1%d8%ad%d9%8a%d8%a8-%d9%88%d8%a7%d8%b3%d8%b9-%d8%a8%d8%aa%d9%82%d8%b1%d9%8a%d8%b1-%d8%a7%d9%84%d8%ac%d9%86%d8%a7%d8%a6%d9%8a%d8%a9-%d9%88%d8%b3%d8%b7-%d8%a7%d9%84%d9%86%d8%a7%d8%b2%d8%ad/	ترحيب واسع بتقرير الجنائية وسط النازحين واللاجئين	The criminal report was widely welcomed among the displaced and refugees	ar	2024-01-31
27d48ca22ac80e4cec5ed706a8e6576929b089e0dafbdd5e714986ba450fd739	The Governor of Kassala reviews the program of the refugee affairs commissioner’s visit to the state	16	-1	-1	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31890579/%d9%88%d8%a7%d9%84%d9%8a-%d9%83%d8%b3%d9%84%d8%a7-%d9%8a%d8%b7%d9%84%d8%b9-%d8%b9%d9%84%d9%8a-%d8%a8%d8%b1%d9%86%d8%a7%d9%85%d8%ac-%d8%b2%d9%8a%d8%a7%d8%b1%d8%a9-%d9%85%d9%81%d9%88%d8%b6-%d8%b4%d8%a6/	والي كسلا يطلع علي برنامج زيارة مفوض شئون اللاجئين للولاية	The Governor of Kassala reviews the program of the refugee affairs commissioner’s visit to the state	ar	2024-01-29
5245009a7c7b30dbf81378c9b8d9dddde6b73de99dd307de492db0e344de6775	Maryam Al-Sadiq Al-Mahdi: Sudan is threatened with extinction, and most of us have turned between displaced and refugees	18	-1	-1	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31890412/%d9%85%d8%b1%d9%8a%d9%85-%d8%a7%d9%84%d8%b5%d8%a7%d8%af%d9%82-%d8%a7%d9%84%d9%85%d9%87%d8%af%d9%8a-%d8%a7%d9%84%d8%b3%d9%88%d8%af%d8%a7%d9%86-%d9%85%d9%8f%d9%87%d8%af%d8%af-%d8%a8%d8%a7%d9%84%d9%81/	مريم الصادق المهدي: السودان مُهدد بالفناء ومعظمنا تحوّل ما بين نازح ولاجئ	Maryam Al-Sadiq Al-Mahdi: Sudan is threatened with extinction, and most of us have turned between displaced and refugees	ar	2024-01-29
b57dac47e0a4082022f2fd3cd2e864218029c8316f28cfdc52d287b262469481	The Governor of Blue Nile directs the Supreme Committee for Humanitarian Emergencies to pay attention to services for war-displaced people in the region	23	-1	-1	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31890390/%d8%ad%d8%a7%d9%83%d9%85-%d8%a7%d9%84%d9%86%d9%8a%d9%84-%d8%a7%d9%84%d8%a3%d8%b2%d8%b1%d9%82-%d9%8a%d9%88%d8%ac%d9%87-%d8%a7%d9%84%d9%84%d8%ac%d9%86%d8%a9-%d8%a7%d9%84%d8%b9%d9%84%d9%8a%d8%a7-%d9%84/	حاكم النيل الأزرق يوجه اللجنة العليا للطوارئ الإنسانية بالاهتمام بالخدمات لنازحي الحرب بالإقليم	The Governor of Blue Nile directs the Supreme Committee for Humanitarian Emergencies to pay attention to services for war-displaced people in the region	ar	2024-01-29
fe2169bd89ca78f57023b553c1012a1484a8a78696167093099c59f279157381	The displacement of 45 thousand citizens from Babanusa	8	-1	-1	alsudaninews.com	alsudaninews.com	https://alsudaninews.com/?p=177604	نزوح 45 ألف مواطن من بابنوسة	The displacement of 45 thousand citizens from Babanusa	ar	2024-01-29
0aca1629a347d82f0d4d94e419797aa4160b5e01201f816fb4d66a3476803e54	International migration: More than 10 million have been displaced by the war in Sudan and the world is not doing enough	21	23	23	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31890025/%d8%a7%d9%84%d9%87%d8%ac%d8%b1%d8%a9-%d8%a7%d9%84%d8%af%d9%88%d9%84%d9%8a%d8%a9-%d8%a3%d9%83%d8%ab%d8%b1-%d9%85%d9%86-10-%d9%85%d9%84%d8%a7%d9%8a%d9%8a%d9%86-%d8%b4%d8%b1%d8%af%d8%aa%d9%87%d9%85/	الهجرة الدولية: أكثر من 10 ملايين شردتهم الحرب في السودان والعالم لا يفعل ما يكفي	International migration: More than 10 million have been displaced by the war in Sudan and the world is not doing enough	ar	2024-01-28
4d7230cbb465c2933aee414ea75787c173c50ea48aaa676bd03f89d22b930f91	Limited clashes in Babanusa and the displacement of hundreds of families to Muglad and other cities	16	1	1	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31890261/%d8%a7%d8%b4%d8%aa%d8%a8%d8%a7%d9%83%d8%a7%d8%aa-%d9%85%d8%ad%d8%af%d9%88%d8%af%d8%a9-%d9%81%d9%8a-%d8%a8%d8%a7%d8%a8%d9%86%d9%88%d8%b3%d8%a9-%d9%88%d9%86%d8%b2%d9%88%d8%ad-%d9%85%d8%a6%d8%a7%d8%aa/	اشتباكات محدودة في بابنوسة ونزوح مئات الأسر إلى المجلد ومدن أخرى	Limited clashes in Babanusa and the displacement of hundreds of families to Muglad and other cities	ar	2024-01-28
907cf5b99cb5a1f037394c8b156694e7db5c534a4a96e6c9abeff94c912113b2	Sudanese women in exile are vulnerable to trafficking and forced deportation to the furnace of war	16	10	10	sudantribune.net	sudantribune.net	https://sudantribune.net/article281747/	سودانيات في المنافي عرضة للاتجار والترحيل القسري إلى أتون الحرب	Sudanese women in exile are vulnerable to trafficking and forced deportation to the furnace of war	ar	2024-01-28
a472b54abd4fed8902fa28f486471502cfeed44a08aef44f08d571d496343490	The Public Prosecutor of the Criminal Court hears accounts from women and girls who were subjected to sexual violence in Darfur in camps for the displaced in Chad.	28	10	10	alsudaninews.com	alsudaninews.com	https://alsudaninews.com/?p=177556	المدعي العام للمحكمة الجنائية يستمع في معسكرات النازحين بتشاد إلى روايات من نساء وفتيات تعرّضن للعنف الجنسي في دارفور	The Public Prosecutor of the Criminal Court hears accounts from women and girls who were subjected to sexual violence in Darfur in camps for the displaced in Chad.	ar	2024-01-28
cce6561c58c4d48001b6a07bc5d67f1aae05dafc687a04cc6d6d65bdf61bb3c4	Inauguration of the second batch of the food basket in the shelters for displaced people in El Fasher	18	38	38	alnilin.com	alnilin.com	https://www.alnilin.com/13339657.htm	تدشين الوثبة الثانية للسلة الغذائية بمراكز إيواء النازحين بالفاشر	Inauguration of the second batch of the food basket in the shelters for displaced people in El Fasher	ar	2024-01-28
f239d8c6b279c2dceac8ef6e541fd67f3f4ad3378330003d6bed618b6588dd02	The Red Cross supports the displaced in Kassala state	9	-1	-1	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31890115/%d8%a7%d9%84%d8%b5%d9%84%d9%8a%d8%a8-%d8%a7%d9%84%d8%a3%d8%ad%d9%85%d8%b1-%d9%8a%d8%af%d8%b9%d9%85-%d8%a7%d9%84%d9%86%d8%a7%d8%b2%d8%ad%d9%8a%d9%86-%d8%a8%d9%88%d9%84%d8%a7%d9%8a%d8%a9-%d9%83%d8%b3/	الصليب الأحمر يدعم النازحين بولاية كسلا	The Red Cross supports the displaced in Kassala state	ar	2024-01-28
fe78f28e4846a7bc79ea0daded942ea2d2cc1252ce50c19ef7a787cd8840e0a3	Inauguration of the second batch of the food basket in the shelters for displaced people in El Fasher	18	38	38	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31890066/%d8%aa%d8%af%d8%b4%d9%8a%d9%86-%d8%a7%d9%84%d9%88%d8%ab%d8%a8%d8%a9-%d8%a7%d9%84%d8%ab%d8%a7%d9%86%d9%8a%d8%a9-%d9%84%d9%84%d8%b3%d9%84%d8%a9-%d8%a7%d9%84%d8%ba%d8%b0%d8%a7%d8%a6%d9%8a%d8%a9-%d8%a8/	تدشين الوثبة الثانية للسلة الغذائية بمراكز إيواء النازحين بالفاشر	Inauguration of the second batch of the food basket in the shelters for displaced people in El Fasher	ar	2024-01-28
f81dde8b9825f29ddfe1d00b9ead910c4b920583ba57a2cbd2bb988458f646f8	The International Organization for Migration provides shelter assistance to displaced people in Sennar centres	14	34	34	alnilin.com	alnilin.com	https://www.alnilin.com/13339624.htm	منظمة الهجرة الدولية تقدم مساعدات إيواء للنازحين بمراكز سنار	The International Organization for Migration provides shelter assistance to displaced people in Sennar centres	ar	2024-01-27
16a7c40e84dee113dc1ed141bfa711d0b26d8654a22d53b34d5691c7571b6de5	International migration: The number of people displaced as a result of the conflict in Sudan exceeds 10 million people	19	23	23	sudantribune.net	sudantribune.net	https://sudantribune.net/article281701/	الهجرة الدولية : عدد النازحين جراء الصراع في السودان يتجاوز الـ 10 ملايين شخصاً	International migration: The number of people displaced as a result of the conflict in Sudan exceeds 10 million people	ar	2024-01-26
228221e498dbec2c524c22a5aa3065625899f66e96fbb5e778ebb322ce0faacb	“Migrant 6”... Iranian marches support the Sudanese army against the “Rapid Support”	12	-1	-1	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31889387/%d9%85%d9%87%d8%a7%d8%ac%d8%b1-6-%d9%85%d8%b3%d9%8a%d8%b1%d8%a7%d8%aa-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86%d9%8a%d8%a9-%d8%aa%d8%af%d8%b9%d9%85-%d8%a7%d9%84%d8%ac%d9%8a%d8%b4-%d8%a7%d9%84/	«مهاجر 6».. مسيرات إيرانية تدعم الجيش السوداني ضد «الدعم السريع»	“Migrant 6”... Iranian marches support the Sudanese army against the “Rapid Support”	ar	2024-01-26
602165e947c2a00458fa4fcc910730ccc130f077bf5fbf68e45414a1bd524b38	France.. The Constitutional Council rejects large parts of the controversial immigration law	12	14	14	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31889348/%d9%81%d8%b1%d9%86%d8%b3%d8%a7-%d8%a7%d9%84%d9%85%d8%ac%d9%84%d8%b3-%d8%a7%d9%84%d8%af%d8%b3%d8%aa%d9%88%d8%b1%d9%8a-%d9%8a%d8%b1%d9%81%d8%b6-%d8%a3%d8%ac%d8%b2%d8%a7%d8%a1-%d9%83%d8%a8%d9%8a%d8%b1/	فرنسا.. المجلس الدستوري يرفض أجزاء كبيرة من قانون الهجرة المثير للجدل	France.. The Constitutional Council rejects large parts of the controversial immigration law	ar	2024-01-26
887eb7cb8c561fd31fa9dedfe091e5acc736461e86d12f303d226801953a173a	United Nations: Massive displacement from Sudanese West Kordofan as a result of clashes	13	8	8	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31889405/%d8%a7%d9%84%d8%a3%d9%85%d9%85-%d8%a7%d9%84%d9%85%d8%aa%d8%ad%d8%af%d8%a9-%d9%86%d8%b2%d9%88%d8%ad-%d9%88%d8%a7%d8%b3%d8%b9-%d9%85%d9%86-%d8%ba%d8%b1%d8%a8-%d9%83%d8%b1%d8%af%d9%81%d8%a7%d9%86-%d8%a7/	الأمم المتحدة: نزوح واسع من غرب كردفان السودانية جراء الاشتباكات	United Nations: Massive displacement from Sudanese West Kordofan as a result of clashes	ar	2024-01-26
891badffc0c5011fb0cdc60b51e5b26bf419b8632822d932e86cd08660a9085a	International Organization for Migration: 10.7 million displaced due to conflicts in Sudan	12	23	23	alsudaninews.com	alsudaninews.com	https://alsudaninews.com/?p=177459	المنظمة الدولية للهجرة: 10.7 مليون نازح بسبب الصراعات في السودان	International Organization for Migration: 10.7 million displaced due to conflicts in Sudan	ar	2024-01-26
b207ee94e4f1521cbfe1e4634872753e428d274a45bf81c7070cabe76d9d08fb	The Criminal Prosecutor arrives in N'Djamena and visits Sudanese refugee camps in eastern Chad for the first time	18	-1	-1	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31889566/%d8%a7%d9%84%d9%85%d8%af%d8%b9%d9%8a-%d8%a7%d9%84%d8%b9%d8%a7%d9%85-%d9%84%d9%84%d8%ac%d9%86%d8%a7%d8%a6%d9%8a%d8%a9-%d9%8a%d8%b5%d9%84-%d8%a7%d9%86%d8%ac%d9%85%d9%8a%d9%86%d8%a7-%d9%88%d9%8a%d8%b2/	المدعي العام للجنائية يصل انجمينا ويزور معسكرات اللاجئين السودانيين في شرق تشاد لأول مرة	The Criminal Prosecutor arrives in N'Djamena and visits Sudanese refugee camps in eastern Chad for the first time	ar	2024-01-26
1d34077f8891df77d71979306ccb964a32daead8c642b98e4379547281e86e41	Chef Jamal is a story of displacement and suffering	9	-1	-1	alsudaninews.com	alsudaninews.com	https://alsudaninews.com/?p=177404	الشيف جمال قصة نزوح ومعاناة	Chef Jamal is a story of displacement and suffering	ar	2024-01-25
6198da7f8d1e2c574507ad92ce14452c9d6fd014ebbf57a4ad645bb7c712058e	The number of displaced people in Sudan is approaching ten million	11	30	30	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31889038/%d8%a3%d8%b9%d8%af%d8%a7%d8%af-%d8%a7%d9%84%d9%86%d8%a7%d8%b2%d8%ad%d9%8a%d9%86-%d9%81%d9%8a-%d8%a7%d9%84%d8%b3%d9%88%d8%af%d8%a7%d9%86-%d8%aa%d9%82%d8%aa%d8%b1%d8%a8-%d9%85%d9%86-%d8%b9%d8%b4%d8%b1/	أعداد النازحين في السودان تقترب من عشرة ملايين	The number of displaced people in Sudan is approaching ten million	ar	2024-01-25
7de2df23077f74d6835781117fad658cf0d163ad317ca64d44111d6e82b83c29	"""""""Al-Rakoba"""" reveals details of the deportation of """"Al-Tayeb Al-Jedd"""" from Saudi territory"""	12	16	16	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31889207/%d9%85%d8%a8%d8%a7%d8%af%d8%b1%d8%a9-%d9%86%d8%af%d8%a7%d8%a1-%d8%a7%d9%84%d8%b3%d9%88%d8%af%d8%a7%d9%86-%d8%aa%d9%83%d8%b4%d9%81-%d9%84%d9%80%d8%a7%d9%84%d8%b1%d8%a7%d9%83%d9%88%d8%a8%d8%a9/	"""""""الراكوبة"""" تكشف تفاصيل ابعاد """"الطيب الجد"""" من الأراضي السعودية"""	"""""""Al-Rakoba"""" reveals details of the deportation of """"Al-Tayeb Al-Jedd"""" from Saudi territory"""	ar	2024-01-25
c98dc00e7ab3994a9d6c990d2747d17d0078d5dcbe11a32f1b17574a0a5a2cc2	A continuous flow of displaced people to the Red Sea and the White Nile	14	4	4	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31889124/31889124/	تدفق مستمر للنازحين إلى البحر الأحمر والنيل الأبيض	A continuous flow of displaced people to the Red Sea and the White Nile	ar	2024-01-25
cbb210e003696448b9e9d88a1d82b2558fd6ac0ea5800d790b52816c2d79b935	UNICEF: Sudan is the largest child displacement crisis in the world	11	25	25	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31889019/%d9%85%d9%86%d8%b8%d9%85%d8%a9-%d8%a7%d9%84%d9%8a%d9%88%d9%86%d9%8a%d8%b3%d9%81-%d8%a7%d9%84%d8%b3%d9%88%d8%af%d8%a7%d9%86-%d8%a3%d9%83%d8%a8%d8%b1-%d8%a3%d8%b2%d9%85%d8%a9-%d9%86%d8%b2%d9%88%d8%ad/	منظمة اليونيسف: السودان أكبر أزمة نزوح للأطفال في العالم	UNICEF: Sudan is the largest child displacement crisis in the world	ar	2024-01-25
2639a1662781fc6a396106d3aea8a240267a693d11cc4a4e56ec92e7d34f848f	International Organization for Migration: One Sudanese is among every “8” internally displaced people in the world	16	34	34	beamreports.com	beamreports.com	https://www.beamreports.com/2024/01/24/%d8%a7%d9%84%d9%85%d9%86%d8%b8%d9%85%d8%a9-%d8%a7%d9%84%d8%af%d9%88%d9%84%d9%8a%d8%a9-%d9%84%d9%84%d9%87%d8%ac%d8%b1%d8%a9-%d8%b3%d9%88%d8%af%d8%a7%d9%86%d9%8a-%d8%b6%d9%85%d9%86-%d9%83%d9%84-8/	المنظمة الدولية للهجرة: سوداني ضمن كل «8» نازحين داخليين في العالم	International Organization for Migration: One Sudanese is among every “8” internally displaced people in the world	ar	2024-01-24
59064dd52f15850a0c8cb6eb006ab455a8e13f78f78149687d77a7868d40976b	She lost her son.. (The Passenger) conveys the painful story of “Rahma” with displacement and death	16	19	19	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31888909/%d8%ad%d8%b1%d8%a8-%d8%a7%d9%84%d8%b3%d9%88%d8%af%d8%a7%d9%86-%d8%a7%d9%84%d8%a3%d8%b7%d9%81%d8%a7%d9%84-%d8%b9%d9%84%d9%89-%d8%ad%d8%a7%d9%81%d8%a9-%d8%a7%d9%84%d9%82%d8%a8%d9%88%d8%b1-%d9%88/	"""خسرت ابنها.. (الراكوبة) تنقل قصة """"رحمة"""" المؤلمة مع النزوح والموت"""	She lost her son.. (The Passenger) conveys the painful story of “Rahma” with displacement and death	ar	2024-01-24
996bd726c6124ad38f8a5cc702492c138d0d74de80d4ae4e43921834fc87f8d3	The death of a Maiqoma child in Kassala and the cessation of psychological support services for the displaced	18	-1	-1	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31888824/%d9%88%d9%81%d8%a7%d8%a9-%d8%a3%d8%ad%d8%af-%d8%a3%d8%b7%d9%81%d8%a7%d9%84-%d8%a7%d9%84%d9%85%d8%a7%d9%8a%d9%82%d9%88%d9%85%d8%a7-%d9%81%d9%8a-%d9%83%d8%b3%d9%84%d8%a7-%d9%88%d8%aa%d9%88%d9%82%d9%81/	وفاة أحد أطفال المايقوما في كسلا وتوقف خدمات الدعم النفسي للنازحين	The death of a Maiqoma child in Kassala and the cessation of psychological support services for the displaced	ar	2024-01-24
ab65f9b12b9fcc7fca3bfe489df9b240da7f1a20dc1616a4d4b394bc873b7cca	Increased deaths of the elderly and women during childbirth in the Ardmi camp for Sudanese refugees in eastern Chad	19	0	0	alrakoba.net	alrakoba.net	https://www.alrakoba.net/31888769/%d8%aa%d8%b2%d8%a7%d9%8a%d8%af-%d9%88%d9%81%d9%8a%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d8%b3%d9%86%d9%8a%d9%86-%d9%88%d8%a7%d9%84%d9%86%d8%b3%d8%a7%d8%a1-%d8%a3%d8%ab%d9%86%d8%a7%d8%a1-%d8%a7%d9%84%d9%88/	تزايد وفيات المسنين والنساء أثناء الولادة بمعسكر أردمي للاجئين السودانيين بشرق تشاد	Increased deaths of the elderly and women during childbirth in the Ardmi camp for Sudanese refugees in eastern Chad	ar	2024-01-24
b04dfd901ba76c2e82941c90c089fe47cb674dd26b4d6ff533ef28ca0cc93c03	One death and injuries as a result of battles between the army and the Rapid Support near a displaced persons camp in El Fasher	24	1	1	sudantribune.net	sudantribune.net	https://sudantribune.net/article281637/	قتيل واصابات اثر معارك بين الجيش والدعم السريع قرب مخيم نازحين بالفاشر	One death and injuries as a result of battles between the army and the Rapid Support near a displaced persons camp in El Fasher	ar	2024-01-24
